VehicleId,DOL Vehicle ID,VIN (1-10),2020 Census Tract,City,City URI,Postal Code,Model Year,Make,Make URI,Model,Model URI,Electric Vehicle Type,Electric Vehicle Type URI,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range
VID_1FT6W1EV4P_228699467,228699467,1FT6W1EV4P,53035092802,Port Orchard,https://www.wikidata.org/wiki/Q935482,98367,2023,Ford,https://www.wikidata.org/wiki/Q44294,Ford F-150 Lightning,https://www.wikidata.org/wiki/Q99642802,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_JF2GTDNC6K_274959639,274959639,JF2GTDNC6K,53077000904,Yakima,https://www.wikidata.org/wiki/Q499203,98908,2019,Subaru,https://www.wikidata.org/wiki/Q172741,Subaru Crosstrek,https://www.wikidata.org/wiki/Q115978198,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,17
VID_5YJ3E1EA7L_2212934,2212934,5YJ3E1EA7L,53033023806,Clyde Hill,https://www.wikidata.org/wiki/Q1505600,98004,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,266
VID_1N4BZ0CP2H_348458218,348458218,1N4BZ0CP2H,53033004800,Seattle,https://www.wikidata.org/wiki/Q5083,98107,2017,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,107
VID_7SAYGDEE8S_274247851,274247851,7SAYGDEE8S,53077001601,Yakima,https://www.wikidata.org/wiki/Q499203,98901,2025,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EB6J_251786223,251786223,5YJ3E1EB6J,53077001400,Union Gap,https://www.wikidata.org/wiki/Q1512710,98903,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_5YJYGDEE0L_115028868,115028868,5YJYGDEE0L,53067012532,Yelm,https://www.wikidata.org/wiki/Q1510424,98597,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,291
VID_5YJSA1E29F_144710730,144710730,5YJSA1E29F,53033032321,Redmond,https://www.wikidata.org/wiki/Q223718,98052,2015,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,208
VID_1N4AZ0CP3F_200763867,200763867,1N4AZ0CP3F,53033008300,Seattle,https://www.wikidata.org/wiki/Q5083,98101,2015,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_1N4AZ0CPXD_243525180,243525180,1N4AZ0CPXD,53033022203,Kirkland,https://www.wikidata.org/wiki/Q936768,98034,2013,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,75
VID_5YJSA1H18E_186245370,186245370,5YJSA1H18E,53061052203,Snohomish,https://www.wikidata.org/wiki/Q1505974,98290,2014,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,208
VID_WBY1Z4C5XF_152353421,152353421,WBY1Z4C5XF,53035080600,Bremerton,https://www.wikidata.org/wiki/Q695417,98312,2015,BMW,https://www.wikidata.org/wiki/Q26678,BMW i3,https://www.wikidata.org/wiki/Q796785,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,72
VID_LPSED3KA1M_280007087,280007087,LPSED3KA1M,53077000700,Yakima,https://www.wikidata.org/wiki/Q499203,98902,2021,Polestar,https://www.wikidata.org/wiki/Q4047174,Polestar 2,https://www.wikidata.org/wiki/Q60965166,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,233
VID_5YJSA1E29H_176762547,176762547,5YJSA1E29H,53033032321,Redmond,https://www.wikidata.org/wiki/Q223718,98052,2017,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,210
VID_5YJ3E1EA6K_176340356,176340356,5YJ3E1EA6K,53061041610,Snohomish,https://www.wikidata.org/wiki/Q1505974,98296,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,220
VID_1N4AZ0CP1E_258176922,258176922,1N4AZ0CP1E,53035091100,Poulsbo,https://www.wikidata.org/wiki/Q1509552,98370,2014,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_5YJSA1E1XG_272691345,272691345,5YJSA1E1XG,53035091205,Silverdale,https://www.wikidata.org/wiki/Q1515408,98383,2016,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,210
VID_5YJXCDE29J_166083214,166083214,5YJXCDE29J,53061042004,Lynnwood,https://www.wikidata.org/wiki/Q852607,98087,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_WMEEJ9AA3G_6051475,6051475,WMEEJ9AA3G,53035091204,Bremerton,https://www.wikidata.org/wiki/Q695417,98311,2016,Smart,https://www.wikidata.org/wiki/Q156490,Smart Fortwo (W450),https://www.wikidata.org/wiki/Q3962967,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,68
VID_5YJ3E1EB3J_473696919,473696919,5YJ3E1EB3J,53035090400,Silverdale,https://www.wikidata.org/wiki/Q1515408,98383,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_5UX43EU02R_259427829,259427829,5UX43EU02R,53035940100,Poulsbo,https://www.wikidata.org/wiki/Q1509552,98370,2024,BMW,https://www.wikidata.org/wiki/Q26678,BMW X5,https://www.wikidata.org/wiki/Q796778,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,39
VID_WBY1Z2C59E_139923374,139923374,WBY1Z2C59E,53035080500,Bremerton,https://www.wikidata.org/wiki/Q695417,98337,2014,BMW,https://www.wikidata.org/wiki/Q26678,BMW i3,https://www.wikidata.org/wiki/Q796785,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,81
VID_5YJ3E1EC3L_109793470,109793470,5YJ3E1EC3L,53035090502,Poulsbo,https://www.wikidata.org/wiki/Q1509552,98370,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,308
VID_5YJ3E1EBXJ_131356970,131356970,5YJ3E1EBXJ,53077000600,Yakima,https://www.wikidata.org/wiki/Q499203,98902,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_5YJXCBE2XG_204817238,204817238,5YJXCBE2XG,53061041808,Everett,https://www.wikidata.org/wiki/Q392599,98208,2016,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,200
VID_5YJ3E1EB3K_478176268,478176268,5YJ3E1EB3K,53067012620,Tenino,https://www.wikidata.org/wiki/Q604958,98589,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,220
VID_JM3KKBHA0S_279090374,279090374,JM3KKBHA0S,53067012532,Yelm,https://www.wikidata.org/wiki/Q1510424,98597,2025,Mazda,https://www.wikidata.org/wiki/Q35996,Mazda CX-90,https://www.wikidata.org/wiki/Q116526635,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,26
VID_LPSED3KA4M_274133975,274133975,LPSED3KA4M,53033020600,Shoreline,https://www.wikidata.org/wiki/Q983657,98133,2021,Polestar,https://www.wikidata.org/wiki/Q4047174,Polestar 2,https://www.wikidata.org/wiki/Q60965166,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,233
VID_1N4AZ0CP0F_173630845,173630845,1N4AZ0CP0F,53033032705,North Bend,https://www.wikidata.org/wiki/Q301889,98045,2015,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_1C4JJXP66P_220675367,220675367,1C4JJXP66P,53067010802,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2023,Jeep,https://www.wikidata.org/wiki/Q30113,Jeep Wrangler,https://www.wikidata.org/wiki/Q1353305,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,21
VID_1G1RD6E4XE_214540378,214540378,1G1RD6E4XE,53061051917,Bothell,https://www.wikidata.org/wiki/Q303046,98021,2014,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Volt,https://www.wikidata.org/wiki/Q927395,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,38
VID_ZACPDFDW4R_270829282,270829282,ZACPDFDW4R,53067012412,Yelm,https://www.wikidata.org/wiki/Q1510424,98597,2024,Dodge,https://www.wikidata.org/wiki/Q27564,Dodge Hornet,https://www.wikidata.org/wiki/Q113578474,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,32
VID_5YJXCBE27J_209562104,209562104,5YJXCBE27J,53033022102,Kenmore,https://www.wikidata.org/wiki/Q588640,98028,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_5YJ3E1EA4J_265918852,265918852,5YJ3E1EA4J,53061052009,Bothell,https://www.wikidata.org/wiki/Q303046,98012,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_KNDCC3LD1K_4668212,4668212,KNDCC3LD1K,53061041202,Everett,https://www.wikidata.org/wiki/Q392599,98203,2019,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro,https://www.wikidata.org/wiki/Q22754238,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,26
VID_5YJ3E1EB4J_474533321,474533321,5YJ3E1EB4J,53035940100,Suquamish,https://www.wikidata.org/wiki/Q1514714,98392,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_1N4AZ1CP8K_100996969,100996969,1N4AZ1CP8K,53035080700,Bremerton,https://www.wikidata.org/wiki/Q695417,98312,2019,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,150
VID_KNDCS3LF4P_239593497,239593497,KNDCS3LF4P,53067010200,Olympia,https://www.wikidata.org/wiki/Q42735,98506,2023,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro,https://www.wikidata.org/wiki/Q22754238,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,33
VID_5YJ3E1EAXP_252321807,252321807,5YJ3E1EAXP,53061052107,Bothell,https://www.wikidata.org/wiki/Q303046,98012,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJYGDEE5L_124511187,124511187,5YJYGDEE5L,53061051922,Lynnwood,https://www.wikidata.org/wiki/Q852607,98036,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,291
VID_JN1AZ0CP2C_129945245,129945245,JN1AZ0CP2C,53035080200,Bremerton,https://www.wikidata.org/wiki/Q695417,98310,2012,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,73
VID_1N4AZ0CP4D_199624246,199624246,1N4AZ0CP4D,53067010802,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2013,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,75
VID_YV4H600N5P_276844494,276844494,YV4H600N5P,53035091100,Poulsbo,https://www.wikidata.org/wiki/Q1509552,98370,2023,AB Volvo,https://www.wikidata.org/wiki/Q163810,Volvo XC90 II Plug-in Hybrid,https://www.wikidata.org/wiki/Q90920794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,32
VID_3FA6P0SU9G_273183501,273183501,3FA6P0SU9G,53067012510,Yelm,https://www.wikidata.org/wiki/Q1510424,98597,2016,Ford,https://www.wikidata.org/wiki/Q44294,Ford Fusion Hybrid,https://www.wikidata.org/wiki/Q5467794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,19
VID_KM8KNDDFXR_267321008,267321008,KM8KNDDFXR,53077000800,Yakima,https://www.wikidata.org/wiki/Q499203,98902,2024,Hyundai Motor Company,https://www.wikidata.org/wiki/Q55931,Hyundai Ioniq 5,https://www.wikidata.org/wiki/Q99342695,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_JN1AZ0CP3C_168738937,168738937,JN1AZ0CP3C,53035091002,Bainbridge Island,https://www.wikidata.org/wiki/Q803903,98110,2012,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,73
VID_1N4BZ1DP0L_100837635,100837635,1N4BZ1DP0L,53067010600,Olympia,https://www.wikidata.org/wiki/Q42735,98502,2020,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_5YJ3E1EA8J_323884039,323884039,5YJ3E1EA8J,53061051931,Lynnwood,https://www.wikidata.org/wiki/Q852607,98036,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_1FADP5CU4G_326293901,326293901,1FADP5CU4G,53035090201,Poulsbo,https://www.wikidata.org/wiki/Q1509552,98370,2016,Ford,https://www.wikidata.org/wiki/Q44294,Ford C-Max,https://www.wikidata.org/wiki/Q914079,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,19
VID_KNDJP3AE1G_3481873,3481873,KNDJP3AE1G,53035092600,Port Orchard,https://www.wikidata.org/wiki/Q935482,98366,2016,Kia,https://www.wikidata.org/wiki/Q35349,Kia Soul EV,https://www.wikidata.org/wiki/Q15915742,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,93
VID_JTDKN3DP1E_120120836,120120836,JTDKN3DP1E,53061051804,Lynnwood,https://www.wikidata.org/wiki/Q852607,98087,2014,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota Prius (XW30),https://www.wikidata.org/wiki/Q7830858,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,6
VID_5YJ3E1EB8L_100837873,100837873,5YJ3E1EB8L,53033032321,Redmond,https://www.wikidata.org/wiki/Q223718,98052,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,322
VID_KM8S6DA2XN_269926366,269926366,KM8S6DA2XN,53035092803,Olalla,https://www.wikidata.org/wiki/Q6049633,98359,2022,Hyundai Motor Company,https://www.wikidata.org/wiki/Q55931,Hyundai Santa Fe,https://www.wikidata.org/wiki/Q489852,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,31
VID_1C4RJYB6XP_254786472,254786472,1C4RJYB6XP,53067010910,Tumwater,https://www.wikidata.org/wiki/Q1507493,98512,2023,Jeep,https://www.wikidata.org/wiki/Q30113,Jeep Grand Cherokee,https://www.wikidata.org/wiki/Q21233165,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,25
VID_JM3KKEHA7R_238686514,238686514,JM3KKEHA7R,53067010910,Tumwater,https://www.wikidata.org/wiki/Q1507493,98512,2024,Mazda,https://www.wikidata.org/wiki/Q35996,Mazda CX-90,https://www.wikidata.org/wiki/Q116526635,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,26
VID_WA1G2AFY2M_280383414,280383414,WA1G2AFY2M,53067010100,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2021,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi Q5,https://www.wikidata.org/wiki/Q758769,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,18
VID_YV4H600N8P_237986059,237986059,YV4H600N8P,53067011000,Tumwater,https://www.wikidata.org/wiki/Q1507493,98512,2023,AB Volvo,https://www.wikidata.org/wiki/Q163810,Volvo XC90 II Plug-in Hybrid,https://www.wikidata.org/wiki/Q90920794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,32
VID_1C4RJXP64R_273075925,273075925,1C4RJXP64R,53077002801,Yakima,https://www.wikidata.org/wiki/Q499203,98908,2024,Jeep,https://www.wikidata.org/wiki/Q30113,Jeep Wrangler,https://www.wikidata.org/wiki/Q1353305,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,21
VID_1N4BZ1CP7L_133721290,133721290,1N4BZ1CP7L,53033020800,Shoreline,https://www.wikidata.org/wiki/Q983657,98177,2020,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_KNDCS3LF7P_244069976,244069976,KNDCS3LF7P,53061052203,Monroe,https://www.wikidata.org/wiki/Q1055861,98272,2023,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro,https://www.wikidata.org/wiki/Q22754238,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,33
VID_3FA6P0SU8D_136752115,136752115,3FA6P0SU8D,53035090400,Poulsbo,https://www.wikidata.org/wiki/Q1509552,98370,2013,Ford,https://www.wikidata.org/wiki/Q44294,Ford Fusion Hybrid,https://www.wikidata.org/wiki/Q5467794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,19
VID_1N4AZ1BV3S_272322368,272322368,1N4AZ1BV3S,53061051932,Bothell,https://www.wikidata.org/wiki/Q303046,98021,2025,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
